% Measurement file generated: 30-Jul-2007

[Name]
HynneGlycolysisModel_Reference experiment

[Notes]
Insilico experiment measurements
================================
Model notes:
------------
Full-scale model of glycolysis in Saccharomyces cerevisiae                                                                             
F. Hynne, S. Dano, and PG, Sorensen                                                                                                    
Biophysical Chemistry 94 (2001) 121-163                                                                                                
                                                                                                                                       
Time units: minutes                                                                                                                    
Species units: mM                                                                                                                      
                                                                                                                                       
Initialconditions do not give a steady-state, but a state-that allows                                                                  
to see the oscillations when simulating.

Experiment notes:
-----------------
Reference experiment for Hynne model that is used to generate in-silico 
measurement data that the reduced model should be able to reproduce.

Pretty complicated experiment definition ... :)

[Components]
time,Glcx,Glc,ATP,G6P,ADP,F6P,FBP,GAP,DHAP,NADplus,BPG,NADH,PEP,Pyr,ACA,EtOH,EtOHx,Glyc,Glycx,ACAx,CNxminus,AMP
107.400000,16.125946,4.830384,2.282715,4.555850,1.387611,0.540372,4.866965,0.117352,3.041720,0.660277,0.000315,0.319723,0.040820,26.959788,1.569810,19.613695,16.785012,4.426645,1.770497,1.354567,5.184596,0.259675
107.500000,16.126885,4.758261,2.147652,4.596121,1.472340,0.536522,4.660424,0.114810,2.965081,0.658936,0.000284,0.321064,0.040701,26.888751,1.574242,19.604627,16.784431,4.396905,1.770505,1.355226,5.184596,0.310008
107.600000,16.126564,4.780789,1.959524,4.381722,1.579220,0.503194,4.859199,0.117561,3.014864,0.643572,0.000250,0.336428,0.040972,26.867974,1.562247,19.618559,16.783954,4.379533,1.770430,1.355666,5.184596,0.391257
107.700000,16.125431,4.867487,1.904613,4.160014,1.607432,0.476454,5.206899,0.121974,3.119491,0.631138,0.000243,0.348862,0.041297,26.904840,1.549170,19.637356,16.784000,4.388037,1.770342,1.355520,5.184595,0.417956
107.800000,16.124511,4.939364,1.984524,4.077805,1.564780,0.470608,5.443457,0.124803,3.195562,0.628670,0.000258,0.351330,0.041465,26.966065,1.543979,19.646686,16.784453,4.412798,1.770312,1.354997,5.184594,0.380696
107.900000,16.124408,4.947618,2.138903,4.181591,1.476469,0.489650,5.412882,0.124302,3.196941,0.637369,0.000287,0.342631,0.041371,27.008775,1.548510,19.642404,16.784965,4.435259,1.770363,1.354483,5.184595,0.314628
108.000000,16.125265,4.882147,2.271438,4.431417,1.394578,0.525537,5.084892,0.120130,3.108230,0.653502,0.000314,0.326498,0.041022,26.993238,1.561981,19.624846,16.785146,4.436884,1.770457,1.354376,5.184596,0.263984
108.100000,16.126506,4.787747,2.241345,4.614701,1.414302,0.544346,4.718786,0.115477,2.991458,0.662259,0.000305,0.317741,0.040705,26.923639,1.574265,19.606458,16.784769,4.412991,1.770512,1.354857,5.184596,0.274354
108.200000,16.126898,4.756312,2.049364,4.512102,1.529859,0.521831,4.714440,0.115613,2.974923,0.652267,0.000265,0.327733,0.040801,26.870547,1.569808,19.609129,16.784153,4.385650,1.770476,1.355501,5.184596,0.350776
108.300000,16.126061,4.818918,1.914027,4.265247,1.602883,0.488447,5.023996,0.119688,3.063719,0.636661,0.000244,0.343339,0.041135,26.879890,1.555360,19.628070,16.783909,4.380581,1.770384,1.355665,5.184595,0.413091
108.400000,16.124922,4.907167,1.928857,4.099674,1.594645,0.470726,5.343870,0.123636,3.162397,0.628598,0.000248,0.351402,0.041404,26.933166,1.545580,19.643298,16.784183,4.398756,1.770317,1.355297,5.184594,0.406498
108.500000,16.124341,4.952772,2.052656,4.103058,1.526800,0.476511,5.468690,0.125052,3.207474,0.631422,0.000270,0.348578,0.041457,26.991269,1.544862,19.646463,16.784711,4.424931,1.770327,1.354728,5.184594,0.350544
108.600000,16.124707,4.924762,2.212652,4.289758,1.431527,0.505943,5.287872,0.122707,3.165109,0.644682,0.000302,0.335318,0.041229,27.010140,1.554035,19.635452,16.785114,4.439479,1.770407,1.354361,5.184595,0.285821
108.700000,16.125874,4.835943,2.284400,4.544890,1.386494,0.539239,4.888762,0.117630,3.048675,0.659750,0.000316,0.320250,0.040839,26.963823,1.569070,19.614796,16.785034,4.428060,1.770493,1.354539,5.184596,0.259106
108.800000,16.126863,4.760080,2.159234,4.602559,1.465335,0.537920,4.660215,0.114796,2.965944,0.659554,0.000286,0.320446,0.040695,26.891744,1.574528,19.604446,16.784467,4.398518,1.770506,1.355188,5.184596,0.305432
108.900000,16.126616,4.776983,1.967276,4.396319,1.575091,0.505144,4.840696,0.117317,3.009509,0.644487,0.000251,0.335513,0.040953,26.867227,1.563108,19.617423,16.783968,4.379796,1.770435,1.355657,5.184596,0.387633
109.000000,16.125498,4.862327,1.903518,4.169469,1.608024,0.477458,5.188384,0.121746,3.113774,0.631593,0.000243,0.348407,0.041282,26.901586,1.549727,19.636482,16.783983,4.386950,1.770345,1.355542,5.184595,0.418459
109.100000,16.124545,4.936756,1.977284,4.077529,1.568722,0.470267,5.436294,0.124722,3.192979,0.628501,0.000256,0.351499,0.041462,26.962559,1.544014,19.646512,16.784422,4.411264,1.770311,1.355030,5.184594,0.383994
109.200000,16.124388,4.949283,2.129554,4.170666,1.482042,0.487928,5.423493,0.124439,3.199419,0.636594,0.000285,0.343406,0.041384,27.007552,1.547978,19.643043,16.784941,4.434408,1.770358,1.354505,5.184595,0.318404
109.300000,16.125197,4.887396,2.267169,4.416275,1.397285,0.523552,5.108616,0.120431,3.115136,0.652605,0.000313,0.327395,0.041045,26.995896,1.561088,19.626070,16.785150,4.437570,1.770451,1.354365,5.184595,0.265547
109.400000,16.126448,4.792219,2.248986,4.611514,1.409430,0.544478,4.732086,0.115642,2.996334,0.662292,0.000307,0.317708,0.040713,26.927801,1.573949,19.607064,16.784802,4.414749,1.770511,1.354819,5.184596,0.271584
109.500000,16.126917,4.755135,2.060766,4.524853,1.523370,0.523827,4.702860,0.115451,2.972042,0.653187,0.000267,0.326813,0.040785,26.871711,1.570526,19.608305,16.784181,4.386710,1.770480,1.355474,5.184596,0.345864
109.600000,16.126129,4.813809,1.917377,4.278416,1.601185,0.490034,5.003510,0.119427,3.057541,0.637405,0.000244,0.342595,0.041117,26.877615,1.556142,19.626947,16.783906,4.380100,1.770389,1.355674,5.184595,0.411439
109.700000,16.124978,4.902856,1.924405,4.104860,1.596993,0.471124,5.329517,0.123465,3.157810,0.628766,0.000247,0.351234,0.041394,26.929445,1.545889,19.642744,16.784155,4.397308,1.770318,1.355328,5.184594,0.408603
109.800000,16.124351,4.952084,2.043778,4.097600,1.531839,0.475483,5.469447,0.125069,3.207106,0.630951,0.000268,0.349049,0.041461,26.988489,1.544631,19.646669,16.784680,4.423568,1.770323,1.354759,5.184594,0.354383
109.900000,16.124661,4.928377,2.204535,4.275384,1.436557,0.503849,5.306256,0.122940,3.170004,0.643743,0.000300,0.336257,0.041249,27.010655,1.553273,19.636437,16.785100,4.439279,1.770400,1.354370,5.184595,0.288908
110.000000,17.623000,5.080046,1.902460,4.178674,1.608594,0.478432,5.174879,0.121577,3.109613,0.631956,0.000242,0.348044,0.041275,27.238510,1.550692,19.638070,16.785980,4.387333,1.770884,1.355975,5.184477,0.418946
110.100000,17.621794,5.159622,1.970757,4.078122,1.572259,0.470054,5.432901,0.124684,3.191597,0.628315,0.000255,0.351685,0.041466,27.299267,1.544524,19.648805,16.786572,4.411252,1.770863,1.355486,5.183374,0.386984
110.200000,17.621368,5.178770,2.121169,4.161800,1.487016,0.486493,5.435856,0.124593,3.202522,0.635873,0.000283,0.344127,0.041403,27.346288,1.547998,19.646203,16.787262,4.435003,1.770925,1.354964,5.182277,0.321815
110.300000,17.621954,5.120713,2.263205,4.403495,1.399800,0.521853,5.132705,0.120734,3.122198,0.651763,0.000313,0.328237,0.041073,27.338096,1.560795,19.629916,16.787660,4.439531,1.771035,1.354810,5.181186,0.266996
110.400000,17.623081,5.022677,2.255700,4.609194,1.405136,0.544649,4.747097,0.115828,3.001704,0.662270,0.000308,0.317730,0.040728,27.271435,1.574164,19.610552,16.787501,4.417689,1.771116,1.355252,5.180100,0.269164
110.500000,17.623506,4.977046,2.071204,4.537219,1.517388,0.525739,4.695112,0.115337,2.970360,0.653992,0.000269,0.326008,0.040777,27.212684,1.571698,19.610659,16.787038,4.389045,1.771106,1.355932,5.179020,0.341408
110.600000,17.622620,5.030585,1.920490,4.291475,1.599600,0.491599,4.987212,0.119216,3.052680,0.638062,0.000244,0.341938,0.041106,27.215421,1.557404,19.629168,16.786895,4.381022,1.771033,1.356179,5.177944,0.409910
110.700000,17.621258,5.122165,1.920159,4.110515,1.599225,0.471581,5.318973,0.123336,3.154421,0.628893,0.000246,0.351107,0.041391,27.265893,1.546734,19.645642,16.787283,4.397325,1.770976,1.355869,5.176874,0.410617
110.800000,17.620365,5.177947,2.035456,4.093369,1.536537,0.474621,5.472938,0.125115,3.207629,0.630487,0.000267,0.349513,0.041473,27.325843,1.544976,19.650449,16.787964,4.423667,1.770994,1.355316,5.175810,0.358007
110.900000,17.620423,5.160255,2.196946,4.262782,1.441239,0.501989,5.326158,0.123188,3.175429,0.642844,0.000299,0.337156,0.041274,27.351113,1.553140,19.641102,16.788560,4.440467,1.771085,1.354920,5.174752,0.291816
111.000000,17.621386,5.074512,2.286226,4.523167,1.385250,0.536892,4.934503,0.118210,3.063116,0.658602,0.000317,0.321398,0.040884,27.311296,1.568174,19.620888,16.788702,4.432001,1.771191,1.355046,5.173700,0.258524
111.100000,17.622354,4.988865,2.181116,4.613763,1.451969,0.540479,4.665300,0.114837,2.969394,0.660615,0.000291,0.319385,0.040693,27.237778,1.575551,19.608346,16.788324,4.403052,1.771231,1.355688,5.172653,0.296916
111.200000,17.622137,4.991769,1.983403,4.425561,1.566421,0.509093,4.808080,0.116881,3.000262,0.646277,0.000254,0.333723,0.040921,27.206083,1.565398,19.619481,16.787942,4.381831,1.771183,1.356227,5.171610,0.380176
111.300000,17.620890,5.073993,1.902331,4.189833,1.608694,0.479660,5.153767,0.121314,3.103149,0.632540,0.000242,0.347460,0.041258,27.235336,1.551505,19.639096,16.788054,4.386285,1.771106,1.356190,5.170572,0.418975
111.400000,17.619665,5.155833,1.963665,4.079242,1.576087,0.469879,5.422718,0.124565,3.188140,0.628244,0.000254,0.351756,0.041461,27.295551,1.544795,19.650633,16.788618,4.409592,1.771079,1.355719,5.169540,0.390248
111.500000,17.619191,5.179487,2.111230,4.151489,1.492884,0.484823,5.444047,0.124701,3.204258,0.635144,0.000281,0.344856,0.041415,27.344704,1.547672,19.648896,16.789305,4.433920,1.771134,1.355190,5.168514,0.325886
111.600000,17.619731,5.125664,2.257508,4.387254,1.403404,0.519660,5.156374,0.121034,3.128954,0.650801,0.000311,0.329199,0.041098,27.340570,1.560033,19.633289,16.789721,4.440001,1.771242,1.355007,5.167494,0.269088
111.700000,17.620867,5.027734,2.262245,4.603382,1.400927,0.544417,4.763438,0.116033,3.007450,0.662167,0.000310,0.317833,0.040740,27.276083,1.573865,19.613464,16.789586,4.419450,1.771325,1.355419,5.166479,0.266828
111.800000,17.621377,4.976523,2.083675,4.549242,1.510186,0.527733,4.685161,0.115195,2.968110,0.654933,0.000272,0.325067,0.040763,27.214648,1.572535,19.612038,16.789115,4.390307,1.771319,1.356109,5.165468,0.336140
111.900000,17.620564,5.025134,1.925383,4.305987,1.597088,0.493398,4.965148,0.118933,3.046097,0.638933,0.000245,0.341067,0.041086,27.213643,1.558442,19.630047,16.788933,4.380676,1.771246,1.356394,5.164462,0.407529
112.000000,17.619210,5.116806,1.916441,4.117330,1.601175,0.472190,5.301682,0.123126,3.149003,0.629184,0.000245,0.350816,0.041381,27.262262,1.547322,19.647029,16.789285,4.395823,1.771184,1.356113,5.163461,0.412385
112.100000,17.618282,5.176124,2.026544,4.089184,1.541543,0.473743,5.470499,0.125092,3.206336,0.630111,0.000265,0.349889,0.041475,27.322864,1.544995,19.652624,16.789950,4.422085,1.771194,1.355565,5.162466,0.361913
112.200000,17.618288,5.163166,2.187883,4.248397,1.446808,0.499852,5.342762,0.123399,3.179722,0.641917,0.000297,0.338083,0.041294,27.351377,1.552580,19.644115,16.790554,4.439979,1.771280,1.355152,5.161477,0.295310
112.300000,17.619223,5.080265,2.285740,4.509509,1.385529,0.535309,4.958336,0.118513,3.070484,0.657910,0.000317,0.322090,0.040907,27.315396,1.567489,19.624199,16.790722,4.433171,1.771386,1.355243,5.160493,0.258731
112.400000,17.620239,4.991748,2.192498,4.617416,1.444951,0.541583,4.669054,0.114874,2.971548,0.661123,0.000294,0.318877,0.040691,27.241673,1.575844,19.610473,16.790357,4.404764,1.771430,1.355870,5.159514,0.292551
112.500000,17.620116,4.988310,1.993098,4.440867,1.561157,0.511228,4.789438,0.116632,2.994997,0.647309,0.000256,0.332691,0.040901,27.206117,1.566491,19.620373,16.789947,4.382279,1.771383,1.356438,5.158538,0.375746
112.600000,17.618910,5.068017,1.902630,4.201222,1.608575,0.480930,5.132376,0.121047,3.096614,0.633155,0.000242,0.346845,0.041240,27.232389,1.552370,19.640106,16.790018,4.385204,1.771305,1.356438,5.157568,0.418795
112.700000,17.617668,5.151940,1.956914,4.080890,1.579715,0.469781,5.411638,0.124435,3.184439,0.628217,0.000253,0.351783,0.041456,27.291926,1.545125,19.652338,16.790555,4.407845,1.771271,1.355985,5.156602,0.393371
112.800000,17.617147,5.179987,2.101425,4.141816,1.498641,0.483239,5.450920,0.124792,3.205621,0.634461,0.000280,0.345539,0.041426,27.343041,1.547413,19.651437,16.791238,4.432685,1.771319,1.355450,5.155643,0.329934
112.900000,17.617640,5.130448,2.251466,4.371167,1.407224,0.517466,5.179198,0.121323,3.135418,0.649846,0.000310,0.330154,0.041122,27.342899,1.559318,19.636529,16.791674,4.440281,1.771424,1.355238,5.154689,0.271310
113.000000,17.618780,5.032856,2.268175,4.596920,1.397100,0.544074,4.780183,0.116243,3.013264,0.662021,0.000311,0.317979,0.040753,27.280728,1.573562,19.616310,16.791564,4.421054,1.771509,1.355619,5.153740,0.264725
113.100000,17.619372,4.976272,2.096091,4.560741,1.502958,0.529679,4.675911,0.115061,2.966095,0.655856,0.000274,0.324144,0.040749,27.216759,1.573366,19.613365,16.791086,4.391490,1.771506,1.356315,5.152795,0.330951
113.200000,17.618635,5.019841,1.930532,4.320537,1.594432,0.495215,4.943154,0.118649,3.039541,0.639819,0.000246,0.340181,0.041065,27.211987,1.559513,19.630824,16.790866,4.380273,1.771433,1.356638,5.151853,0.405037
113.300000,17.617290,5.111446,1.912935,4.124402,1.603020,0.472836,5.284060,0.122913,3.143487,0.629507,0.000245,0.350493,0.041366,27.258682,1.547953,19.648295,16.791182,4.394246,1.771366,1.356386,5.150917,0.414045
113.400000,17.616327,5.174192,2.017812,4.085437,1.546421,0.472927,5.467330,0.125060,3.204846,0.629767,0.000264,0.350233,0.041477,27.319840,1.545060,19.654669,16.791831,4.420395,1.771369,1.355845,5.149986,0.365767
113.500000,17.616282,5.165895,2.178823,4.234508,1.452350,0.497777,5.358340,0.123597,3.183711,0.641020,0.000295,0.338980,0.041312,27.351469,1.552075,19.646987,16.792442,4.439336,1.771450,1.355414,5.149061,0.298827
113.600000,17.617187,5.085889,2.284736,4.495778,1.386146,0.533687,4.981712,0.118810,3.077654,0.657204,0.000317,0.322796,0.040930,27.319273,1.566835,19.627394,16.792636,4.434153,1.771555,1.355471,5.148141,0.259118
113.700000,17.618246,4.994861,2.203169,4.619931,1.438325,0.542523,4.674062,0.114928,2.974050,0.661561,0.000296,0.318439,0.040690,27.245580,1.576094,19.612583,16.792286,4.406356,1.771602,1.356081,5.147225,0.288505
113.800000,17.618214,4.985298,2.003018,4.455574,1.555730,0.513315,4.772026,0.116398,2.990141,0.648322,0.000257,0.331678,0.040882,27.206380,1.567569,19.621233,16.791852,4.382729,1.771558,1.356674,5.146313,0.371252
113.900000,17.617053,5.062203,1.903561,4.212893,1.608131,0.482255,5.111065,0.120781,3.090127,0.633802,0.000242,0.346198,0.041223,27.229638,1.553274,19.641005,16.791883,4.384147,1.771477,1.356710,5.145405,0.418308
114.000000,17.615797,5.147886,1.950711,4.083299,1.583036,0.469793,5.399634,0.124293,3.180496,0.628244,0.000252,0.351756,0.041449,27.288339,1.545516,19.653896,16.792393,4.406067,1.771437,1.356275,5.144502,0.396253
114.100000,17.615231,5.180141,2.091877,4.133103,1.504216,0.481782,5.456152,0.124862,3.206523,0.633838,0.000278,0.346162,0.041436,27.341193,1.547226,19.653813,16.793070,4.431323,1.771478,1.355736,5.143605,0.333907
114.200000,17.615675,5.134903,2.244967,4.355464,1.411321,0.515292,5.200736,0.121596,3.141444,0.648905,0.000309,0.331095,0.041145,27.344882,1.558659,19.639618,16.793523,4.440351,1.771579,1.355496,5.142712,0.273712
114.300000,17.616814,5.038092,2.273009,4.589211,1.393968,0.543516,4.798044,0.116469,3.019326,0.661786,0.000313,0.318214,0.040768,27.285296,1.573214,19.619136,16.793439,4.422506,1.771666,1.355845,5.141825,0.263024
114.400000,17.617481,4.976570,2.108305,4.570885,1.495793,0.531476,4.668767,0.114955,2.964751,0.656710,0.000276,0.323290,0.040737,27.219181,1.574130,19.614723,16.792960,4.392684,1.771667,1.356544,5.140941,0.325903
114.500000,17.616821,5.014929,1.936362,4.334970,1.591405,0.497048,4.921976,0.118375,3.033272,0.640717,0.000247,0.339283,0.041045,27.210692,1.560595,19.631535,16.792703,4.379955,1.771594,1.356902,5.140060,0.402233
114.600000,17.615490,5.106073,1.910159,4.132069,1.604481,0.473577,5.265996,0.122692,3.137874,0.629874,0.000244,0.350126,0.041353,27.255334,1.548634,19.649432,16.792984,4.392715,1.771523,1.356680,5.139185,0.415360
114.700000,17.614495,5.171960,2.009596,4.082690,1.550987,0.472252,5.462701,0.125010,3.202961,0.629488,0.000262,0.350512,0.041478,27.316826,1.545194,19.656555,16.793616,4.418658,1.771519,1.356146,5.138314,0.369417
114.800000,17.614400,5.168218,2.169741,4.221487,1.457882,0.495806,5.372138,0.123773,3.187168,0.640174,0.000293,0.339826,0.041330,27.351335,1.551641,19.649690,16.794233,4.438537,1.771594,1.355698,5.137448,0.302377
114.900000,17.615271,5.091343,2.282886,4.481693,1.387308,0.531968,5.004793,0.119104,3.084645,0.656461,0.000316,0.323539,0.040952,27.322962,1.566192,19.630493,16.794452,4.434954,1.771698,1.355722,5.136588,0.259806
115.000000,17.616367,4.998280,2.213081,4.621071,1.432143,0.543267,4.680700,0.115003,2.977013,0.661914,0.000298,0.318086,0.040692,27.249657,1.576280,19.614705,16.794118,4.407878,1.771748,1.356311,5.135731,0.284776
115.100000,17.616423,4.982712,2.013170,4.469674,1.550135,0.515353,4.755817,0.116178,2.985685,0.649314,0.000259,0.330686,0.040864,27.206981,1.568625,19.622068,16.793663,4.383215,1.771706,1.356927,5.134878,0.366695
115.200000,17.615309,5.056564,1.904990,4.224669,1.607431,0.483610,5.089994,0.120516,3.083730,0.634468,0.000242,0.345532,0.041205,27.227179,1.554202,19.641814,16.793656,4.383135,1.771623,1.356999,5.134029,0.417578
115.300000,17.614041,5.143763,1.944994,4.086245,1.586086,0.469885,5.387053,0.124144,3.176408,0.628312,0.000251,0.351688,0.041442,27.284926,1.545949,19.655331,16.794139,4.404290,1.771577,1.356583,5.133184,0.398920
115.400000,17.613432,5.180030,2.082646,4.125233,1.509577,0.480442,5.460037,0.124916,3.207053,0.633270,0.000276,0.346730,0.041445,27.339320,1.547099,19.656037,16.794810,4.429884,1.771612,1.356039,5.132345,0.337776
115.500000,17.613829,5.139070,2.238230,4.340233,1.415557,0.513161,5.221065,0.121853,3.147078,0.647987,0.000307,0.332013,0.041167,27.346692,1.558051,19.642564,16.795279,4.440269,1.771709,1.355773,5.131510,0.276213
115.600000,17.614962,5.043303,2.277072,4.580884,1.391322,0.542838,4.816209,0.116699,3.025411,0.661501,0.000314,0.318499,0.040784,27.289817,1.572851,19.621900,16.795221,4.423819,1.771797,1.356089,5.130680,0.261606
115.700000,17.615700,4.977158,2.120217,4.580189,1.488756,0.533175,4.662739,0.114863,2.963754,0.657518,0.000279,0.322482,0.040726,27.221787,1.574854,19.616067,16.794742,4.393831,1.771801,1.356788,5.129853,0.321027
115.800000,17.615116,5.010292,1.942422,4.349148,1.588242,0.498867,4.901439,0.118108,3.027210,0.641613,0.000248,0.338387,0.041025,27.209638,1.561678,19.632186,16.794451,4.379645,1.771729,1.357180,5.129030,0.399337
115.900000,17.613801,5.100789,1.907755,4.139926,1.605747,0.474353,5.247946,0.122470,3.132271,0.630270,0.000244,0.349730,0.041342,27.252182,1.549340,19.650472,16.794697,4.391194,1.771653,1.356986,5.128210,0.416498
116.000000,17.612777,5.169615,2.001781,4.080552,1.555309,0.471666,5.457314,0.124950,3.200883,0.629252,0.000261,0.350748,0.041478,27.313888,1.545372,19.658313,16.795312,4.416886,1.771643,1.356460,5.127396,0.372910
116.100000,17.612632,5.170278,2.160810,4.209219,1.463294,0.493935,5.384620,0.123932,3.190245,0.639374,0.000291,0.340626,0.041346,27.351083,1.551264,19.652244,16.795935,4.437628,1.771713,1.355998,5.126586,0.305896
116.200000,17.613469,5.096628,2.280553,4.467612,1.388783,0.530220,5.027350,0.119390,3.091421,0.655709,0.000316,0.324291,0.040975,27.326494,1.565571,19.633483,16.796177,4.435606,1.771815,1.355988,5.125781,0.260664
116.300000,17.614595,5.001852,2.222571,4.621499,1.426185,0.543914,4.688149,0.115090,2.980210,0.662221,0.000300,0.317779,0.040695,27.253822,1.576431,19.616800,16.795862,4.409326,1.771868,1.356556,5.124980,0.281245
116.400000,17.614739,4.980334,2.023477,4.483590,1.544415,0.517390,4.740046,0.115963,2.981383,0.650305,0.000261,0.329695,0.040845,27.207722,1.569680,19.622841,16.795388,4.383680,1.771829,1.357192,5.124182,0.362108
116.500000,17.613674,5.050988,1.906661,4.236619,1.606606,0.484995,5.068850,0.120249,3.077312,0.635152,0.000243,0.344848,0.041187,27.224812,1.555153,19.642524,16.795342,4.382099,1.771743,1.357299,5.123388,0.416733
116.600000,17.612396,5.139578,1.939464,4.089520,1.589026,0.470024,5.374050,0.123989,3.172204,0.628402,0.000250,0.351598,0.041435,27.281535,1.546410,19.656659,16.795798,4.402464,1.771692,1.356902,5.122597,0.401510
116.700000,17.611744,5.179781,2.073524,4.117814,1.514847,0.479163,5.463167,0.124961,3.207374,0.632730,0.000274,0.347270,0.041453,27.337369,1.547006,19.658146,16.796463,4.428357,1.771720,1.356355,5.121812,0.341629
116.800000,17.612093,5.143082,2.231306,4.325278,1.419898,0.511055,5.240669,0.122101,3.152472,0.647081,0.000306,0.332919,0.041188,27.348325,1.557475,19.645392,16.796948,4.440058,1.771814,1.356063,5.121031,0.278797
